ustaz  ulama bicara politik dibully  berhenti anggota parlemen kritik dimaki maki dibilang grup sakit hati tokoh nasional kritik dibunuh karakternya pejabat aktif rajin kritik dipecat  penjilat   bicara politik menyanjung,1,1
jokowi  anti islam,1,0
najis mesum mulu,0,1
berai  ulah pemerintah  wakil presiden  mahar gratifikasi,0,0
kelompok pelangi kristen radikal kaum sekuler  komunis  mencibir habibie nnjangan2 kelompok pelangi   kumpulkan  sih,1,0
chagiya yana bani hakuri  sai yasha pahala,0,0
melek mata hatinya serius nyinyir,1,0
burung onta tinggal  mars onnitu makan telur burung unta hem,0,0
anjing anjing kelaparan  rakus duit  pesta pora curut curut maling duit rakyat makan kenyang  teriak teriak kopar kafir asing asing  kedok  goblokan pemujanya,1,1
bego,1,1
anak  istri     melupakan tuhan  menuhankan saint  teknologi     bangsa e,0,0
gue duduk  keren  wkwk  meja sepetak  kampang,0,1
menunggu  usia balig  wali observasi  fit  consummatum 1  mature 2  hamil  yahudi  bar  banget mitzvah masuk  dewasa 12 cewek 13 cowonn,0,0
pendapat  fitnah kena asah  tajam  realitanya pantai timur je kuat negeri  agama  prioritas  tambahan isu kos sara hidup ekonomi pon orang ambil  kat pantai timur  kerja dok  pon,0,0
teanya  sih athea  tepung  roti jala sih qayyum nih  natural killer  haiz haha makcik min kecoh gila,0,0
tau  yahudi,0,0
kaum bani cabul   bohonginnbahkan  makan  berbohong  pulang  donatur azab allah,1,1
geblek  didatangi polisi  tau  wkwk,0,1
terkutuk engkau,1,1
kampang bal,1,1
islam  islam  islam nusantara kristen buddha hindu katolik   embel embel nusantara,0,0
allah subhanahu wa taala  disembah2 muslim  setan halalkan rampasan mengajarkan tunduk patuh  mengobarkan cocok cocok penis,1,1
kayak bersih suci   tololtrskmu  teriak muslimudh berbuat  saudara muslim muklo makan  ngemisg  kopar kafirin orgbenci  go,1,1
twitter logonya burung  isinya manusia anjing monyet  babi,0,1
muslim rohingya kehilangan kaki akibat ranjau darat  ditanam teroris buddha,1,0
jijik takut  mencret  toilet  bahaya,0,0
haha  tau  mentok  cangkem  cocot haha,0,1
wasit picek,1,1
amukan massa   hukum  kemanusiaan  persoalannya  budaya  mengakar  masyarakat  bersumber  kekecewaan turuntemurun masyarakat  penegakan hukum,0,0
suka  langung selesaikan bareng   mengirim setan  suka sembarangan menaruh gelas  pecahkan 3 biji aaarrggghhhh,0,1
lucunya nada manusia manusia kena pecahan bom  cacat seumur hidup   semb,0,0
guard warga asing  bii,0,0
fiksi  prosa naratif  bersifat imajiner  imajiner fiksi tetaplah masuk akal  mengandung kebenaran prosa naratif  jenis tulisan  menceritakan  kejadian  tujuan  me,0,0
bodoh banget sihhnudah   jawabnmalah   goblok  bersaudara yanyasudah  nama  hidupnmakasih,0,1
10 orang terkaya indonesia 1  5  orang indonesia  orang cina mengerikan  indonesia kayak singapura  pribumi  usir,1,0
menarik  hidup  tampilan   culun  drama komedi amp tragedi,0,0
sifat kampret  cebong licik culas amp memfitnah dasar cebong kampret,1,1
koalisi  pakai hati cuci tangan  bergandengan topeng rombeng tutup koreng nenek sihir sibuk menyisirnnnamanya  belia namanya  dunia haus ilmu  cintanntapi jatuh  jatuh   biru  biru  merah,0,0
menarik  kaosnya beuliskan 2018 ganti gubernur jawa  semangat  antusiasme  mengajak foto,0,0
bukti on bukti  congor doang,1,1
yuhuuuu teman posko  jadian 2 pasang lo   hangat tai ayam  mb janah sihgt bawa perasaannya bikin malas  skripsi inginnya berkumpul  teman haha not always bout love lo dek bawa perasaannya  kekeluargaan,0,1
menurutnya  orang  buddha  berbuat  agama mengajarkan kebaikan  kasih sayang,0,0
manusia berkelakuan cebong  hina  marah dihina,1,1
media pura pura bego  ajak ajak bego orang  namanya pembodohan parah,1,1
bicara agama  ajaran sesat  menyebabkan  korban oke,0,0
rezim  jokowi frepo beekuk lututnn,0,0
bangga  orang islam to 0 times,0,0
indonesia komunis  liberal  akur  ideologi  diomong antek komunis liberal asing sedih  mas,0,0
guru mengaji  bilang  main sepak bola  sepak bola  olah raganya partai komunis indonesia  diejek antek komunis,1,0
bravo presiden jokowi presiden joko widodo jokowi tercatat  merampungkan 30 proyek strategis nasional play station network  terhitung  20162017,0,0
memelihara tuyul,0,0
bilang musnahkan orang  mengkafirkan orang lainnklu bicara hukum   bunuh kafir  orang   masuk intimidasi amp ancaman  masuk dalil hukum,0,0
temani indonesia network election survey malam  bang indonesia network election survey sange berat  hubung indonesia network election survey  6282391115459  jamin puas,0,1
gue  retweet video  sedih  kasihan    viral  takut   orang orang idiot  ngebully mas mas sih korban bully  teman  mahasiswa    oi  ternama banget,0,1
orang edan,1,1
cantik,0,0
nak  pakar ekonomi masuk jasa pakar perundangan masuk jasa pakar percukaian masuk jasa pakar strategi komunikasi masuk jasa pakar polisi  bangsa masuk jasa pakar psikologi masuk jasa universitas jasa  kelayak,0,0
presiden  tuduh rezim anti islam  berbuat  negeri   berbuat  umat uniform resource locator,1,0
ngei komunis  ngeinya  manis,0,0
baju hitam disalahkan   2 korban  menyuruh  dorong  orang orang tua  situ  suruh dorong  diejek bangsat  bocah  dorong   murni kesalahan,0,1
ahok  tuduh menista agama  ayat  kitab suci al alquran menista alquran  114 surat 30 juz  6236 ayat  menghina  ayat kena hukuman 2  penjara tinggal mengalikan   hukuman,0,0
orang yahudi hina rasulullah rasulullah  marah rasulullah  doa suruh  mati rasulullah berharap   islam,0,0
bego,1,1
,0,0
usir penjajah cina  bumi indonesia,1,0
verifikasi cepat  sipit,0,0
berusaha kayak  coba gue  ky gue mengorbankan  pergi  pagi pulang  malemsinting,1,1
video call sex yuk tante kontol gede nih,0,1
tulisannya  menyudutkan pemerintah    isu tenaga kerja asing cina  ditulis  semenjak dibuktikan berkunjung  polewalikalo  waaah    ditulis,0,0
alah cebong  kreatif bgtikut2 bahasa  pakecebong anak kodok nabi  sih kodok   panggil cebong laknat,1,1
j nih cebong bangsat cepat modar  bong  hama j  bangsat,1,1
hoa ancam komisi pemberantasan korupsi amp dprtangkap menangkap  orang dewan perwakilan rakyat  malu malunya  ancam bubarkan dewan perwakilan rakyat,1,0
warga badui  selesai memperingati tradisi seba  pendopo pemerintah kabupaten lebak  dilanjutkan  beemu  gubernur banten wahidin halim  sabtu 214,0,0
bilang wendy kakak perempuan suruh jemput vider  dijual mucikari,0,0
oke  apalah lepas nih diam diam  biar   sakit hati pendam  mampus  bye,0,1
km   kepala daerahkrn km  kampanye  dirimu sendrapa hubung  presiden,0,0
peunjukan seni budaya    ais  event,0,0
sandi  anies menyusul sahabatsahabatnya  buron   ditangkap  dilantik,1,0
meeting  orang asing  pekerja lapangannnpercayalah orang lapangan  kece asyik  keren  orang kantoran orang kantoran  kutu buku  suka belajar,0,0
kafir  a,0,0
adminnya  dukungan teknis  ahli ekonomi paai  akun resmi paai  dimanfaatkan  komunikasikan pesan  berai  mendidik   anggota  simpatisannya,0,0
suka video,0,0
pekerja asing,0,0
gue  menyindir  kesannya  menyindir aduh bego wkwk,0,1
jilat memek,0,1
presiden tegaskan  publikasi  asian games 2018 newsidn,0,0
gtv tai conqueror  bangsat gtv bantu gue  karma dendi delio need best jungler,1,1
ooo  tau  berai  kristen nusantara konghucu nusantara buddha nusantara  mas hindu nusantara   hindu bali sih   dengar islam bali  i,0,0
ayo dukung tes baca al alquran  calon presiden 2019  beragama islam     baca al alquran   calon presiden  setuju,0,0
anaknya sih napi cina kafir   usir,1,1
mafia wasit  milanisti asing juventini senior   seangkatan gue,0,0
percaya  mendukung    beliau aktivis tulen  abalabal  berkiprah  paai beliau dikenal konsisten berjuang  kepentingan orang cilik  dipenjarakan,0,0
salah  bangsat pengecut  indonesianyang didukung bangsat pengecut bani onta  grupnya  kabur  arab sononingattuhan  tidur  berbuat surat pemberitahuan tahunan  ahok   pal,1,1
menangkap kalimat  sok pintar sekolam pakai ngata ngatai islam kasihan banget teman cebong  islam  mati matian membela cebong kafir  taunya agama islam  hina hina  cebong kafir nih  haha nas,1,1
ha dasar cina  perhitungan,1,0
dear  sinyal 4g  pekanbaru  nih  kacrut lemot  kura kura  diresta,1,1
sepei tuan guru bajang  membantu menyadarkan  kaum bani cabul bani kampret  mempermainkan ayat ayat suci  demo,1,1
nu  bergabung  nasakom negara  dikuasai komunis 100nnmakanya  gagal menguasai negara kesatuan republik indonesia  lawan  menentang  nahdlatul ulama ulama nnpaham daki dajjal,0,0
segar ingatan rakyat janji  jokowi  beli  pt indosat  dijual megawati   presiden  jual badan usaha milik negara,1,0
sebutan  terhormat  kasihan  cebong benarannya  samakan  kaum dungu,1,1
allah   babi dek nngpp  maljumgiliran gue jaga lilin,0,1
mas bagusnya pencerahan,0,0
ayo dukung jokowi puan,0,0
kena  presiden  pai   pm   perlembagaan,0,0
tau taplak meja  rumah  bentuk  kayak,0,0
monyet  seekor banci plonga plongo,1,1
haha idiot bilang  orang orang kafir  nasrani pendukung pendukung ahok kafir  memasuki wilayah wilayah syariat islam,1,1
ayo umat islam  pintar  percaya  aksi 112  hubungannya  pilihan kepala daerah  agus harimurti yudhoyono  bayar anies  untung ud83dude01,1,0
jilati sayang memek mu,0,1
bego nusantara,1,1
awak patroli 05a giat anjangsana sambang  patroli dialogis  security balandongan residen  arahan  waspada  menjaga keamanan  keteiban dilingkungannya   jelang pilihan kepala daerah serentak 2018,0,0
ngentot yuk,0,1
aset indonesia  ambil orang asing freepo  ambil amerika,1,0
hati hati mencret,0,0
melanggar undangundang apapun,0,0
gubernur penggoda tau  kuat  nu herang,0,0
dora sompret,1,1
warga badui  selesai memperingati tradisi seba  pendopo pemerintah kabupaten lebak  dilanjutkan  beemu  gubernur banten wahidin halim  sabtu 214 an,0,0
hebat yabisa  bullying  cfdbisa   bendera israel dikibarkanbisa  bom surabayabisa   ancaman  presidenbisa  polisi menetapkan tersangka  dipakai,0,0
dukungan  gerakan nasional pengawal fatwa ulama  berkurangdan  kalah  2019karena aksi tangkap bu sukmawati hangat hangat tai ayam,1,1
akrobat solidaritas  lucu  remahremah kekuasaan presiden jokowi  menggerus janjijanji kampanyenya,1,0
sumbangan  gaza   penyumbang  yahudi,0,0
butuh presiden   ganyang partai komunis indonesia  anti partai komunis indonesia,1,0
pindah on  mantanku  sipit sipit menggemaskan  ih,0,0
haha  diejek buih   sih,1,0
ngentot  toilet mas yuk uniform resource locator,0,1
aset terjual keknharga  keknyang kerja tenaga kerja asing kayak nnbodo  merekankarna gaji perbulan  terimanya,0,0
menambah  nihmega collection  minatmonggo  direct message uniform resource locator,0,0
polling google direncanakan 28 maret 20 april 2018 mendadak dihentikan  3 april 2018  responden  menolak jokowi 2 periode mencapai 91 penutupan resmi polling google  ditetapkan 2 april  posisi menolak jokowi 87 setu,0,0
bangsat  wakil rakyat   mulutnya  bangsatnkalau monyet  wakil rakyat   mulutnya  monyetnkalau babi  wakil rakyat   mulutnya  babinkalau anjing  wakil rakyat   mulutnya  anjing,1,1
mengaca  bolot uniform resource locator,1,1
aneh  ustaz belajar  nonmuslimatheist belajarnya  eropaamerikaaustraliannemg  aneh lihat pastor belajar katolik  india  biksu,0,0
jokowi menguasai jawa barat,0,0
akibat makan gaji  duit korupsi bantuan likuiditas bank indonesia   tokek tokek cina otak cebong  dungu  tenaga kerja asing cina  fiksi  fakta  anggap isu  fiktif hancur negara  jual,1,1
modus   sindikat cina  menipu uang rakyat indonesia usir cina  indonesia,1,0
kampret telat deh gue,0,1
kelak  mengungkap  jujur  muhammad   bicara  alquran  lukman,0,0
hapus   islam ajaran sesat  mendungukan membiadabkan umatnya,1,1
ustad  mondok  sih  kerjaannya mentwit bikin status nyinyir  twitter  kafir  stad,1,1
ngentot yuk,0,1
aksi dukungpilih presiden  suaranya senada pribumirakyat indonesia     buzzer2 bayaran cina,1,0
kebanyakan fitnah nih empok silvy debat final pemilihan kepala daerah jakarta gue gue,1,0
edan banget,0,1
tai dibalas  pakai acc  enak dipanggil hyung,0,1
lihat  tampang  tampang banci lgbt uniform resource locator,1,1
coba  perhatikan dipersidangan teroris  alquran  bb    dasar apes sontoloyo,1,1
kasusnya surat perintah penghentian penyidikan bong  terbuktinncuma halu  cecunguk kodok alias cebong,1,1
astagfirllohsemakin parah rezim,0,0
sebar hoaks pembangunan era jokowi,1,0
antek antek zionis  komunis,1,0
penyesatan  diluruskan allah subhanahu wa taala  mengajar bangun keluarga  cocok cocok penis,1,1
beda banget  rezim zalim skarangswasembada  angin surga  semangat sejahterakan petani vietnam  thailand,1,0
suasana stq tingkat kabupaten  ntt  masjid  mimbar  dana swasembada  umat islam  bawa nama pemerintah daerah  musabaqah tilawatil quran  tingkat propinsi ntt menyedihkan,1,0
mainnya  jamban,0,0
sengaja  mah  rakyat  bodoh semoga  ganti presiden amin,1,0
pikir keluarga korban bom saudari saudari otaknya  dengkul  kesal,1,1
maklum gue korea orisinal  sipit,0,0
lupa prabowo ajak amien rais   front pembela islam  pulang  menang,1,0
nete,0,1
bebas terserah  memahami konteks agama islam   kematian  realitas kebangkitan hisab surga  neraka  keyakinan mutlak   terse,0,0
pendengar dialog yahudi  israel versi,0,0
grogi  foto  ariel foto,0,0
sepei merekantapi    mengonter tindakan brutal  anjing anjing front pembela islam itunaku   perlawanan  masyarakat  kuncup sepei bu,1,1
enam bahasa resmi pbb  inggris prancis arab cina rusia  spanyol,0,0
warisan presiden periode  10  hasilnya  album lagu kader kadernya korupsi berjemaah  lagaknya sera,1,0
warisan tradisi  budaya,0,0
pemain  liga inggris   regulasi pembatasan pemain asing aduh,0,0
usir cina  negara kesatuan republik indonesia,1,0
cebong otaknya  mencampur,1,1
review penelitian penelitian  membuktikan  in cina food bikin sindrom restoran cinannwaktu hasil hasilnya diteliti  1 zat  ditemukan  makanan makanan     penyebab gejala gejala  enak,0,0
plonga plongowong kepalanya  alias otaknya dungu,1,1
semut kaiju nakalnsaya  tanyanapakah   tanah  kegelapannsemut kaiju nakalnsaya  tanyanapakah   tanah  takut setan,0,0
top    bela penista agama  belaga bela agama wkwk mabuk,1,0
muka  cabul  muka sih  banci  beraninya anonim,1,1
nete   kak dnanya   ate tabok,0,1
jokowi  cinta papua,0,0
adminnya tolol,1,1
istimewanya orang  dimata jokowi  publik  teipu  penyamarannya dukung peraturan pemerintah pengganti undang undang organisasi masyarakat,1,0
eror jo kampang  kemarin,1,1
nnsssst bacot,0,1
balas pakai pantunnn banten bawa bekal  cengkareng terbang  blitarn coklat dimakan  pohon salamn,0,0
kain kafan  dipakai muslim  bungkus mayat  tradisiadatbudaya yahudinnyohanes 1940  mengambil mayat yesusmengapaninya  kain lenan  membubuhinya  rempahrempah,0,0
marah umat lonemang gue pikirkan  sonohminum kencing onta,1,1
biar daerah  bandung berkembang pesat sepei jatinangor sumedang sepei  sekitaran cengkareng berkembang  daan mogot serpong kamal   otomatis  infrastruktur  dibangun jar,0,0
jujur paai  mewakili islam  ppp   habib saggaf al jufri ketua utama alkhairat  bersilaturahmi  kediaman beliau menambah keyakinan sea semangat  berjuang  umat bangsa,0,0
gembrot opp mukanya bulat pipi  offside lehernya  wkwk uniform resource locator,0,1
mbah saleh minuman keras oplosan pelarian warga akibat  ekonomi sosiolog oi paulus wirutomo menyebut permasalahan ekonomi,0,0
plonga plongopah pohdlongap plongo  melaporkan ahlinya filsafah  terdepan kedunguannyasemoga  hukum  berat sebelah   terbukti menistakan agama sih janda  dituntut,1,1
indonesia lenyap 2030  pujaan tolol  pengikutnya  tolol  bencong anak   bencong,1,1
badan eksekutif mahasiswa  kampret  tertawa  besok uniform resource locator,0,1
warga banjar sandang desa bangli baturiti  sikap dukung pilihan kepala daerah bali damai tolak hoaks,0,0
maklum prof  teriak teriak  mengenal kristen  katolik  tema gereja katolik   amalkan pancasila  bineka  indonesia  percaya dimanapun  ditempatkan disitulah  mengamalkan iman iman,0,0
ngentot diciumi  dimanjakan  ah idaman banget topnya uniform resource locator,0,1
bedanya  kepemilikan ri   10   51nperlu  freepo  maling  perusahaan resmi  izin syah  rezim,0,0
konspirasi yahudi didalamnya   tau,0,0
tai jijik markojay,0,1
indonesia negara hukum  jokowi ubah indonesia  negara kekuasaanyg makar jokowi lengserkan jokowi,1,0
dasar wkwk manusia homo,1,1
budaya yahudi yahudi  agama abraham   murni  seiring jaman  murni     islam amp kristen  islam   makan babi,0,0
najis mugholadoh,1,1
pakai casio  rin diameternya  bulat  bikin cungkring  lupa serinya  rusak,0,0
mabukksbbmrebesmili cupu,1,1
rakyat,1,0
coba  prabowosampe level office boy   perannyajokowi  klaim sajaturunkan uniform resource locator,1,0
bantu bagikan bro,0,0
alah kampret  mengirim,0,1
insya allah pemimpin bersatu  ulama ulama hanif indonesia berkah amin,0,0
jam 7 an  mu tidur  mengganggu  kmmaljum ngentot jumat malam  ngentot  dek nung uniform resource locator,0,1
orang cina  bebas  sih mukidi  keahlian cebong  1 tukang tipu cebong  goblok  ketulungan plonga plongo mengakibatkan optimisme,1,1
terserah gue  gue  memaki cebong haha lucu banget cebong kafir  nih  sok   data  pintar  mata cebong cebong  haha  sadar  keceplosan keterusan memaki agama i,1,1
bioskop transisi ekonomi ala arab saudi,0,0
lihat orang  sulit  bisanya  bantu lihat  pas  susah   bantu mampus  tai,1,1
adek ustad  otaknya nangkring  dengkul  susah jalan  dibantu amplop  dibiarkan mengoceh  utara kidulnade ustad memelihara jenggot bandot doyannya  provokator bersantai santai   diapaapainnade ustad perutnya bun,1,1
eh anjing awas  sih biru biru  bawa orang  back stage gue kepret pakai ahgabong bodoh,1,1
cocok diejek sontoloyo  bom kampung  kasih mati orang,1,1
gubernur disambut  presiden,0,0
ngentot,0,1
sekelas presiden  paham aturan indonesia  hancur,1,0
cindy  ngewe,0,1
antek komunis   teriak huuuu  taufik ismail hafizhahullah uniform resource locator,1,0
momen kegiatan budaya  direncanakan  ribuan warga badui  membanjiri kota serang,0,0
cacat anjir sinyal,0,1
warga pasar  asing   diam,0,0
pusat pembelajaran agama kristen  katolik  khusus  berdoa  meditasi  bukit kasih  suci  indah  tenang,0,0
kepentingan nasional berbicara  ember  berbicara  data  modal congor  ludah nenek nenek bunting,1,1
pantat balita  bopeng,0,1
menghadapi cebong  santai mbakkalo  santai  mengesalkan bikin cebong emosi,1,1
bravo buah  jatuh  pohonnya  pohonnya  buahnya  pohonnya congor burukbuahnya,0,1
aneh   komisi pemberantasan korupsi  bubarkan  ott maling maling rakyat,1,0
faktor alam kerawanan  faktor nonteknis sepei  pelemparan  kakak  melintas,0,0
pemimpin  amp berkualitas  senantiasa mencari jalan penyelesaian  kondusif  rakyat  bijak menggelak  menyalahkan orang lainakhir zaman ramai  kalangan umatku  orang munafik islam si,0,0
aparat sipiltni kepolisian republik indonesia   rumah  sediakan presiden jokowi 17 april 2018,0,0
gosip   orang iri disebarkan  orang bodoh  diterima  orang idiot uniform resource locator,0,1
mohon dibantu saudarasaudara ahmadiyah depok masjidnya disegel pemdadulu pemilihan presiden coblos jokowijk,1,0
hehe  menyanggupi debat  gue dituduh cina tipikal bani kampret,1,1
dimanfaatkan  politik rezim,0,0
jokowi agus harimurti yudhoyono lawan prabowo  tau,1,0
ustad gim gim  namanya lupa   ujaran cebong  kampret dihentikan  semestinya dihentikan  ujaran kafir dajjal,1,1
deh nangkring  nangkring  pohon  susah bedakan  kunti,0,0
burung dara terbang  hulu burung nuri sayapnya biru satukan suara  pemilihan  pilih presiden  mancing ikan  malam ikan dimakan dicampur ketan ayo menangkan paai islam  hancurkan paai setan allahu akbar,1,1
khalifah  prof  sunatullah pastinya tuhan  malaikat    iri hati  setuju  dinamakan iblis tugas manusia  khalifatullah  mengambil hikmah kebijaksanaan  nn,0,0
sistem pemilihan langsung incumbent  diuntungkan   jabatan presiden dibatasi   32  dipimpin  presiden,0,0
pernikahan  kepala  teknologi alam  budaya  lahir keturunan   ternganga,0,0
allah sinyal a geblek banget,1,1
tau ah berbicara  onta,1,1
jempolnya kelebihan bacot,0,1
membela  mencari pembelaan   cari sensasi  nngua   bangga belajar 2 mata pelajaran doang anjing,1,1
besok besok  budek salahkan pentagon,0,1
bawang putih orang kafir cina paham komunis awas bawang putihnya tar bikin negara  indonesia,1,0
wkwk admin tolol kuadrat,1,1
3 bank badan usaha milik negara  meminjam uang  cina  publik pemerintah  pinjaman  bangun infrastruktur    memfasilitasi cina menguasai newmont  perbuatan kongkalikong,0,0
jawa timur anti berita hoaks pilihan kepala daerah damai,0,0
kepikiran  air mineral  pagi  diminum  pas menyetir   habiskan  kebelet tai  keburu imsak,0,0
weh  inibisa gawat citranya anjing,0,1
apes  antek orde baruyah sah sah  mimpi  orde,0,0
potensi lokasi  pelajari  daerah  menoreh sabrang kidul purwosari girimulyo  cocok  beanam salak pendongkrak ekonomi seharihari,0,0
twit in english  bermakna  budget hot twit  melayu  bermakna  sok kampung twit islam  bermakna  budget alim,0,0
mending bikin google borang  takutnya  ngerap diusili  cowok cowok bejat,0,0
alah tai kacang lupa kulitnya memaki jyp,0,1
munafik seok jin hyung  cocok lembut,0,0
cinta  buta cinta   murni luhur sea dibutuhkan  buta  seandainya cinta  menguasai dirimu  peimbangan,0,0
islam nusantara  bedanya  cebong nusantara,1,1
sadar  bahasa kampretcebong  pantassetelah sekian  menebar bahasa  sara  kebencian   kafir cina pkidsb,1,1
korup om partai demokrasi indonesia perjuangan   skill terpendamnnurl,1,0
aye senang banget  foto  kemesraan presiden jokowi  ulama,0,0
belek onta berbicara gue,1,1
masuknya jokowi  tokoh muslim  berpengaruh  dunia berdasarkan lembaga survei the muslim 500  bukti perjuangan presiden  umat muslim  indonesia,0,0
ancuran tai burung  hancuran tai burung,0,0
kayak trans papua beahap  selesai  jokowi  bilang terima kasih  pemimpin   selesai  selesai presiden  bilang terima kasih,0,0
5 presiden mestinya  posisi   sepei   minggu  publikasi  media nasional  internasional  rutin diadakan  rangka mempromosikan asian games ke18,0,0
ngei puisi sih  minggu  pas menonton acara  bentara budaya  suka  pas baca  kali   tau  kasih referensi,0,0
jiun  salah pilih taehyung v bts  idolanya  tai beruntung banget  fanboy spei jiun kesayangan ku,0,0
menyangka  susilo bambang yudhoyono  difitnah  sepei jokowi  susilo bambang yudhoyono  diktator kayak jokowi uniform resource locator,1,0
ogah  mengajak pilih jokowi  idiot,1,1
cacat otak  dipelihara,1,1
matamu picek a duit  memaksa beli hutang  release  disiapkan 11 bank  koar koar  bayar dana   urusan  dungu plus kocak diambil,1,1
lakilaki  memakai cincin tengkorak sepatu berwarna putih tahi lalat  dagunya perempuan  bermata sipit berambut  manis senyumnya sederhana cinta   bahagia,0,0
pembeli menemukan barang  dibeli  gerai hauz  sesuai  cacat  pembelian  hauz menjamin pengembalian barang  harga   7  syarat  ketentuan berlaku nnyuk kawan ikutan,0,0
sekolahagama  merah  sekolah kapar kafir barang barang  made in saudi  handphone chinakasihan gue  hidup lojgn gila  jokowi 2 periode ahok bebas  tuan guru bajang,1,1
banci kaleng,1,1
kampret  zonkdimata  salah pakde jokowi  pemerintahan  prabowo   dimata,1,1
hutang   ribu trilliunamp sepeinya disengaja  menambah utang  rezim jokowi   nasionalis  pancasilais  prediksi   sengaja  hancurkan negara kesatuan republik indonesia biar tergadai  peiwiterjual  as,1,0
korban  rezim komunis  angka   tanggungtanggung 100 juta darah manusia tercecer  paham  menghalalkan,1,0
tren tren sepatu sepei   eeeeeeee tren  me meee membentuk  pasar pasar sepei     eee pameran,0,0
ahok jamban  dibela aparat  kristen sea cina kafir   berani menghi uniform resource locator,1,1
orangnya amien sih tuebelah agama  hak andatapi sayangnya otak maling teriak maling  resmi ditahan komisi pemberantasan korupsi,1,1
mampus  kunyuk,1,1
benowo sea budaya papua filosofi  konsep  bendera merah putih  bendera indonesia  menyatukan belasan ribu pulau  keberagaman budaya   indonesia,0,0
vivo v9 grand launch disiarkan langsung  candi borobudur  12 stasiun televisi nasional  saksi perpaduan sempurna  teknologi mutakhir budaya  fashion  29 maret 2018 jam 8 malam,0,0
tionghoa  kayak  putus sekolah kebanyakan dugem,1,0
mundur    membunuh  ratus enam puluh juta rakyat  perlahan,1,0
gubernur jawa timur  perbaikan jembatan widang selesai h15 lebaran,0,0
gobloggoblogin  pagi,0,1
ancam ancaman kayak banci  jancuk,1,1
awak berdoa sih setya novanto  cape matimudahmudahan setya novanto mati   banda uniform resource locator,1,0
jujur menabikan muhammad  catut nama tuhan legalkan kejahatannya  lukman,1,0
gue  trauma beli pulsa  kesedot mulu bangsat  tri  indosat  kayaknya,1,1
ulama   memiliki kedalaman ilmu   menyikapi masyarakatnya  kasih sayang  muliakan,0,0
menulis spoifitas  salah  spoivitas  ahai banci kaleng kena goreng  memalukan sih gembel warung internet,1,1
capai 96 presiden jokowi  tinjau progres pembangunan bandara keajati,0,0
khawatirkan partai komunis indonesia teriak partai komunis indonesia,0,0
iyalah minion  main  md1  duo daddy  md2  md1 fajarardianto  md3  md2,0,0
tuntut golkar  pecat setya novanto  dewan perwakilan rakyat  pembelanya mundur  pimpinan  malu,1,0
negara  terjualninilah hebatnya  lek jokowi  negara  keteng   kuasa pemerintah  negara  calon pegawai negeri sipil   khususkan  sinamata sipit  memerkosa negara  pengkhianat dasar partai komunis indonesia,1,1
bangsat banci,1,1
tertawa sipit  duanya,0,0
eh jancuk,0,1
baca berulang ulang  ngei gara gara libur  goblok,0,1
173 cmnn berat 47 kgnn ciri fisik  tinggin langsingn mata sipitn hidung mancung,0,0
bu vero  harihari menemani  ahok  gubernur daerah khusus ibukota jakaa  menjalani sidang  penistaan agama  ketabahan beliau sungguh kepribadian  teguh,0,0
ahok  nista islam  korban politik keji anak bangsa  prestasi dimatikan  goblok  coba,1,1
cebong kebanyakan istilah   hasilnya 0,1,1
well  beauntaun hidup  dunia  bergaul  orang  haha   nyaman  bicara  warna kulit mata sipit mama  orang sunda asli menikah  papa  keturunan orang cina,0,0
bangkai kapal  mengganggu ekosistem  sampah  biota laut ikan ilmu,0,0
sukses 1 sukses prestasi 2 sukses administrasi 3 sukses pelaksanaan 4 sukses ekonomi 5 sukses  warisan  kebanggaan  generasi  cc,0,0
speaker parlemen hutan rimba  speaker  ungka  ahli  berhormat  kepala monyet pai beruk beruk nyanyuk  kera kera   makan  nnparlimen malaysia umnobn parlemen hutan rimba taman negara,1,1
hobi berutang jual assetnsibuk  urusannjual isu radikalnimpor hasil taniternaknimpor tkanamnesia pura pura lupanndannrakyat  plonga plongo rupiah 14rbhari  miskin lgn,1,1
demo   komisi pemberantasan korupsi  bawa pasukan nasi bungkus   biar  memalukan,0,0
halaqohampsilaturahmi ulama  lampung penyerahan mandat calon wakil presiden,0,0
buta hati  buta mata,0,0
untungnya gereja katolik  denial  kebobrokan   mereformasi gereja,0,0
isis alqaedah  aliran khawarij  bahaya laten  islam  umat islam,0,0
kebanyakan minum kencing onta nih,1,1
ketua komisi ih  jokowi tolak penghapusan pilihan kepala daerah langsung ketua komisi ih,0,0
bilang     berbicara  umat beragama  bodoh     bilang umat islam  logika goblokkalo bilang kitab suci  parah ainya  menghina  agama k,1,1
bacot ngentot   pulsa doangdapet teman  biar  merantau  orang   kenal wkwk,1,1
balasnya  banget ih sih pecun gerak cepat  ah,1,1
kelam  sinting  bilang culture  ditiru  membuka luka  menista maksud   appreciate budaya itunsure gue  habis pikirngue blok   orang orang,0,1
ferdinan  pintar jaga congor  sok jagoan lawan  jokowi  teman  lihat   serang  kayak orang bego kubilang jabatan   diisi  ruhut tumpul ainya otak kakak,1,1
ayo buang alquran kitab sampah,1,1
biografi kh kholilurrahman cicit syaikhona kholil bangkalan madura biografi kh kholilurrahman   kenal kh kholilurrahman ra lilur  dipanggil  ulama  didatangi,0,0
mata  sipit dibilang kayak korea  pas  dibilang  salah  member snsd,0,0
gus mus bersikap santai    gus yasin  menanggapi serangan isu penistaan agama,0,0
